timestamp,interval_number,trial_number,is_dynamic_obstacle_present,extra_fb_modality,degree,degree_int,level,is_haptic_feedback,right_index_button,left_index_button
64.06784,6,6,FALSE,2,0.7853982,1,1,FALSE,0,0
64.21222,6,6,FALSE,2,0.7853982,1,1,FALSE,0,0
64.34992,6,6,FALSE,2,0.7853982,1,1,FALSE,0,0
64.48364,6,6,FALSE,2,0.7853982,1,1,FALSE,0,0
64.62752,6,6,FALSE,2,0.7853982,1,1,FALSE,0,1
64.76696,6,6,FALSE,2,0.7853982,1,1,FALSE,0,1
64.89972,6,6,FALSE,2,0.7853982,1,1,FALSE,0,0
65.03142,6,6,FALSE,2,0.7853982,1,1,FALSE,0,1
65.169,6,6,FALSE,2,0.7853982,1,1,FALSE,0,0
65.31516,6,6,FALSE,2,0.7853982,1,1,FALSE,1,0
65.46126,6,6,FALSE,2,0.7853982,1,1,FALSE,0.008636882,0
65.60377,6,6,FALSE,2,0.7853982,1,1,FALSE,0,0
65.73765,6,6,FALSE,2,0.7853982,1,1,FALSE,0,0
65.88985,6,6,FALSE,2,0.7853982,1,1,FALSE,0,0
66.01899,6,6,FALSE,2,0.7853982,1,1,FALSE,0,0
66.14834,6,6,FALSE,2,0.7853982,1,1,FALSE,0.021312501,0
66.29341,6,6,FALSE,2,0.7853982,1,1,FALSE,1,0
66.43248,6,6,FALSE,2,0.7853982,1,1,FALSE,1,0
66.56398,6,6,FALSE,2,0.7853982,1,1,FALSE,1,0
66.71109,6,6,FALSE,2,0.7853982,1,1,FALSE,1,0
66.84952,6,6,FALSE,2,0.7853982,1,1,FALSE,1,0
66.98263,6,6,FALSE,2,0.7853982,1,1,FALSE,1,0
67.11364,6,6,FALSE,2,0.7853982,1,1,FALSE,1,0
67.25201,6,6,FALSE,2,0.7853982,1,1,FALSE,1,0
67.38983,6,6,FALSE,2,0.7853982,1,1,FALSE,0.188110933,0
67.5287,6,6,FALSE,2,0.7853982,1,1,FALSE,0,0
67.66726,6,6,FALSE,2,0.7853982,1,1,FALSE,0,0
67.80693,6,6,FALSE,2,0.7853982,1,1,FALSE,0,0
67.94519,6,6,FALSE,2,0.7853982,1,1,FALSE,0,0
68.08559,6,6,FALSE,2,0.7853982,1,1,FALSE,0,0
68.22275,7,6,FALSE,2,0.7853982,1,1,FALSE,0,0
68.36148,7,6,FALSE,2,0.7853982,1,1,FALSE,0,0
68.50012,7,6,FALSE,2,0.7853982,1,1,FALSE,0,0
68.64065,7,6,FALSE,2,0.7853982,1,1,FALSE,0,0
68.77769,7,6,FALSE,2,0.7853982,1,1,FALSE,0,0
68.9176,7,6,FALSE,2,0.7853982,1,1,FALSE,0,0
69.05718,7,6,FALSE,2,0.7853982,1,1,FALSE,1,0
69.21089,7,6,FALSE,2,0.7853982,1,1,FALSE,1,0
69.34887,7,6,FALSE,2,0.7853982,1,1,FALSE,1,0
69.49598,7,6,FALSE,2,0.7853982,1,1,FALSE,1,0
69.6271,7,6,FALSE,2,0.7853982,1,1,FALSE,1,1
69.76656,7,6,FALSE,2,0.7853982,1,1,FALSE,1,1
69.91004,7,6,FALSE,2,0.7853982,1,1,FALSE,1,1
70.04366,7,6,FALSE,2,0.7853982,1,1,FALSE,1,1
70.18143,7,6,FALSE,2,0.7853982,1,1,FALSE,0,0
70.3277,7,6,FALSE,2,0.7853982,1,1,FALSE,0,1
70.47413,7,6,FALSE,2,0.7853982,1,1,FALSE,0,1
70.61184,7,6,FALSE,2,0.7853982,1,1,FALSE,0,0
70.74431,7,6,FALSE,2,0.7853982,1,1,FALSE,1,0
70.87622,7,6,FALSE,2,0.7853982,1,1,FALSE,1,0
71.01722,7,6,FALSE,2,0.7853982,1,1,FALSE,1,0
71.16109,7,6,FALSE,2,0.7853982,1,1,FALSE,1,0
71.29348,7,6,FALSE,2,0.7853982,1,1,FALSE,1,0
71.43188,7,6,FALSE,2,0.7853982,1,1,FALSE,1,0
71.57679,7,6,FALSE,2,0.7853982,1,1,FALSE,0,0
71.72336,7,6,FALSE,2,0.7853982,1,1,FALSE,1,0
71.86179,7,6,FALSE,2,0.7853982,1,1,FALSE,1,0
71.99684,7,6,FALSE,2,0.7853982,1,1,FALSE,0,0
72.12797,7,7,TRUE,3,3.926991,5,0,TRUE,1,0
72.26657,7,7,TRUE,3,3.926991,5,0,TRUE,0,0
72.41066,7,7,TRUE,3,3.926991,5,0,TRUE,1,0
72.54375,7,7,TRUE,3,3.926991,5,0,TRUE,1,0
72.68251,7,7,TRUE,3,3.926991,5,0,TRUE,0,0
72.83251,7,7,TRUE,3,3.926991,5,0,TRUE,0,0
72.97487,7,7,TRUE,3,3.926991,5,0,TRUE,0,0
73.11214,7,7,TRUE,3,3.926991,5,0,TRUE,0,0
73.2442,7,7,TRUE,3,3.926991,5,0,TRUE,0,0
73.37803,7,7,TRUE,3,3.926991,5,0,TRUE,0,0
73.51661,7,7,TRUE,3,3.926991,5,0,TRUE,0,0
73.66045,7,7,TRUE,3,3.926991,5,0,TRUE,0,0
73.79357,7,7,TRUE,3,3.926991,5,0,TRUE,0,0
73.93334,7,7,TRUE,3,3.926991,5,0,TRUE,0,0
74.07903,7,7,TRUE,3,3.926991,5,0,TRUE,0,0
74.22394,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
74.36278,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
74.49473,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
74.62922,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
74.76594,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
74.91174,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
75.03365,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
75.16566,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
75.30649,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
75.4466,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
75.58524,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
75.72432,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
75.86218,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
76.00192,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
76.14164,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
76.27982,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
76.41886,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
76.55764,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
76.71028,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
76.84979,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
76.99568,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
77.12721,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
77.26483,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
77.41085,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
77.54378,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
77.68197,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
77.82697,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
77.97363,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
78.11534,7,7,FALSE,3,3.926991,5,0,TRUE,0,0
78.25119,8,7,FALSE,3,3.926991,5,0,TRUE,0,0
78.38522,8,7,FALSE,3,3.926991,5,0,TRUE,0,0
78.52658,8,7,FALSE,3,3.926991,5,0,TRUE,0,0
78.6577,8,7,FALSE,3,3.926991,5,0,TRUE,0,0
78.79213,8,7,FALSE,3,3.926991,5,0,TRUE,0,0
78.93077,8,7,FALSE,3,3.926991,5,0,TRUE,0,0
79.07728,8,7,FALSE,3,3.926991,5,0,TRUE,0,0
79.22221,8,7,FALSE,3,3.926991,5,0,TRUE,0,0
79.36133,8,7,FALSE,3,3.926991,5,0,TRUE,0,0
79.49545,8,7,FALSE,3,3.926991,5,0,TRUE,0,0
79.62645,8,7,FALSE,3,3.926991,5,0,TRUE,0,0
79.76335,8,7,FALSE,3,3.926991,5,0,TRUE,0,0
79.90955,8,7,FALSE,3,3.926991,5,0,TRUE,0,0
80.0417,8,7,FALSE,3,3.926991,5,0,TRUE,0,0
80.18691,8,7,FALSE,3,3.926991,5,0,TRUE,0,0
80.33049,8,7,FALSE,3,3.926991,5,0,TRUE,0,0
80.47216,8,7,FALSE,3,3.926991,5,0,TRUE,0,0
80.61114,8,7,FALSE,3,3.926991,5,0,TRUE,0,0
80.74147,8,7,FALSE,3,3.926991,5,0,TRUE,0,0
80.87642,8,7,FALSE,3,3.926991,5,0,TRUE,0,0
81.01416,8,7,FALSE,3,3.926991,5,0,TRUE,0,0
81.16068,8,7,FALSE,3,3.926991,5,0,TRUE,0,0
81.29179,8,7,FALSE,3,3.926991,5,0,TRUE,0,0
81.43201,8,7,FALSE,3,3.926991,5,0,TRUE,0,0
81.58002,8,8,TRUE,3,0,0,0,TRUE,0,0
81.72309,8,8,TRUE,3,0,0,0,TRUE,0,0
81.86075,8,8,TRUE,3,0,0,0,TRUE,0,0
81.99351,8,8,TRUE,3,0,0,0,TRUE,0,0
82.12688,8,8,TRUE,3,0,0,0,TRUE,0,0
82.26613,8,8,TRUE,3,0,0,0,TRUE,0,0
82.40349,8,8,TRUE,3,0,0,0,TRUE,0,0
82.54379,8,8,TRUE,3,0,0,0,TRUE,0,0
82.6819,8,8,TRUE,3,0,0,0,TRUE,0,0
82.8204,8,8,TRUE,3,0,0,0,TRUE,0,0
82.95988,8,8,TRUE,3,0,0,0,TRUE,0,0
83.09891,8,8,TRUE,3,0,0,0,TRUE,0,0
83.23931,8,8,TRUE,3,0,0,0,TRUE,0,0
83.39103,8,8,TRUE,3,0,0,0,TRUE,0,0
83.53042,8,8,FALSE,3,0,0,0,TRUE,0,0
83.67556,8,8,FALSE,3,0,0,0,TRUE,0,0
83.80804,8,8,FALSE,3,0,0,0,TRUE,0,0
83.94546,8,8,FALSE,3,0,0,0,TRUE,0,0
84.09522,8,8,FALSE,3,0,0,0,TRUE,0,0
84.23908,8,8,FALSE,3,0,0,0,TRUE,0,0
84.37831,8,8,FALSE,3,0,0,0,TRUE,0,0
84.50849,8,8,FALSE,3,0,0,0,TRUE,0,0
84.65688,8,8,FALSE,3,0,0,0,TRUE,0,0
84.80773,8,8,FALSE,3,0,0,0,TRUE,0,0
84.94624,8,8,FALSE,3,0,0,0,TRUE,0,0
85.08541,8,8,FALSE,3,0,0,0,TRUE,0,0
85.22528,8,8,FALSE,3,0,0,0,TRUE,0,0
85.36239,8,8,FALSE,3,0,0,0,TRUE,0,0
85.5009,8,8,FALSE,3,0,0,0,TRUE,0,0
85.6402,8,8,FALSE,3,0,0,0,TRUE,0,0
85.78144,8,8,FALSE,3,0,0,0,TRUE,0,0
85.91902,8,8,FALSE,3,0,0,0,TRUE,0,0
86.05691,8,8,FALSE,3,0,0,0,TRUE,0,0
86.19636,8,8,FALSE,3,0,0,0,TRUE,0,0
86.33425,8,8,FALSE,3,0,0,0,TRUE,0,0
86.4757,8,8,FALSE,3,0,0,0,TRUE,0,0
86.61246,8,8,FALSE,3,0,0,0,TRUE,0,0
86.75205,8,8,FALSE,3,0,0,0,TRUE,0,0
86.89011,8,8,FALSE,3,0,0,0,TRUE,0,0
87.02998,8,8,FALSE,3,0,0,0,TRUE,0,0
87.16962,8,8,FALSE,3,0,0,0,TRUE,0,0
87.30814,8,8,FALSE,3,0,0,0,TRUE,0,0
87.44641,8,8,FALSE,3,0,0,0,TRUE,0,0
87.58565,8,8,FALSE,3,0,0,0,TRUE,0,0
87.72372,8,8,FALSE,3,0,0,0,TRUE,0,0
87.86371,8,8,FALSE,3,0,0,0,TRUE,0,0
88.00131,8,8,FALSE,3,0,0,0,TRUE,0,0
88.14051,8,8,FALSE,3,0,0,0,TRUE,0,0
88.28083,9,8,FALSE,3,0,0,0,TRUE,0,0
88.41826,9,8,FALSE,3,0,0,0,TRUE,0,0
88.5582,9,8,FALSE,3,0,0,0,TRUE,0,0
88.69688,9,8,FALSE,3,0,0,0,TRUE,0,0
88.83578,9,8,FALSE,3,0,0,0,TRUE,0,0
88.97389,9,8,FALSE,3,0,0,0,TRUE,0,0
89.11335,9,8,FALSE,3,0,0,0,TRUE,0,0
89.2534,9,8,FALSE,3,0,0,0,TRUE,0,0
89.39052,9,8,FALSE,3,0,0,0,TRUE,0,0
89.53032,9,9,TRUE,3,0,0,0,TRUE,0,0
89.67003,9,9,TRUE,2,0,0,0,FALSE,0,0
89.80714,9,9,TRUE,2,0,0,0,FALSE,0,0
89.94669,9,9,TRUE,2,0,0,0,FALSE,0,0
90.08543,9,9,TRUE,2,0,0,0,FALSE,0,0
90.22569,9,9,TRUE,2,0,0,0,FALSE,0,0
90.36353,9,9,TRUE,2,0,0,0,FALSE,0,0
90.5164,9,9,TRUE,2,0,0,0,FALSE,0,0
90.65519,9,9,TRUE,2,0,0,0,FALSE,0,0
90.79329,9,9,TRUE,2,0,0,0,FALSE,0,0
90.93221,9,9,TRUE,2,0,0,0,FALSE,0,0
91.07191,9,9,TRUE,2,0,0,0,FALSE,0,0
91.21162,9,9,TRUE,2,0,0,0,FALSE,0,0
91.34976,9,9,TRUE,2,0,0,0,FALSE,0,0
91.48842,9,9,TRUE,2,0,0,0,FALSE,0,0
91.62727,9,9,FALSE,2,0,0,0,FALSE,0,0
91.76579,9,9,FALSE,2,0,0,0,FALSE,0,0
91.9051,9,9,FALSE,2,0,0,0,FALSE,0,0
92.04358,9,9,FALSE,2,0,0,0,FALSE,0,0
92.18221,9,9,FALSE,2,0,0,0,FALSE,0,0
92.32261,9,9,FALSE,2,0,0,0,FALSE,0,0
92.4607,9,9,FALSE,2,0,0,0,FALSE,0,0
92.59852,9,9,FALSE,2,0,0,0,FALSE,0,0
92.73895,9,9,FALSE,2,0,0,0,FALSE,0,0
92.8773,9,9,FALSE,2,0,0,0,FALSE,0,0
93.01545,9,9,FALSE,2,0,0,0,FALSE,0,0
93.15551,9,9,FALSE,2,0,0,0,FALSE,0,0
93.2939,9,9,FALSE,2,0,0,0,FALSE,0,0
93.43128,9,9,FALSE,2,0,0,0,FALSE,0,0
93.57099,9,9,FALSE,2,0,0,0,FALSE,0,0
93.71007,9,9,FALSE,2,0,0,0,FALSE,0,0
93.84897,9,9,FALSE,2,0,0,0,FALSE,0,0
93.98677,9,9,FALSE,2,0,0,0,FALSE,0,0
94.12519,9,9,FALSE,2,0,0,0,FALSE,0,0
94.26566,9,9,FALSE,2,0,0,0,FALSE,0,0
94.41732,9,9,FALSE,2,0,0,0,FALSE,0,0
94.55685,9,9,FALSE,2,0,0,0,FALSE,0,0
94.69675,9,9,FALSE,2,0,0,0,FALSE,0,0
94.83455,9,9,FALSE,2,0,0,0,FALSE,0,0
94.97429,9,9,FALSE,2,0,0,0,FALSE,0,0
95.112,9,9,FALSE,2,0,0,0,FALSE,0,0
95.26595,9,9,FALSE,2,0,0,0,FALSE,0,0
95.40398,9,9,FALSE,2,0,0,0,FALSE,0,0
95.55153,9,9,FALSE,2,0,0,0,FALSE,0,0
95.68174,9,9,FALSE,2,0,0,0,FALSE,0,0
95.82051,9,9,FALSE,2,0,0,0,FALSE,0,0
95.96647,9,9,FALSE,2,0,0,0,FALSE,0,0
96.09792,9,9,FALSE,2,0,0,0,FALSE,0,0
96.23708,9,9,FALSE,2,0,0,0,FALSE,0,0
96.38728,9,9,FALSE,2,0,0,0,FALSE,0,0
96.52893,9,9,FALSE,2,0,0,0,FALSE,0,0
96.66799,9,9,FALSE,2,0,0,0,FALSE,0,0
96.79854,9,9,FALSE,2,0,0,0,FALSE,0,0
96.93057,9,9,FALSE,2,0,0,0,FALSE,0,0
97.07118,9,9,FALSE,2,0,0,0,FALSE,0,0
97.21535,9,9,FALSE,2,0,0,0,FALSE,0,0
97.3491,9,9,FALSE,2,0,0,0,FALSE,0,0
97.48721,9,9,FALSE,2,0,0,0,FALSE,0,0
97.63383,9,9,FALSE,2,0,0,0,FALSE,0,0
97.77978,9,9,FALSE,2,0,0,0,FALSE,0,0
97.91819,9,9,FALSE,2,0,0,0,FALSE,0,0
98.05065,9,9,FALSE,2,0,0,0,FALSE,0,0
98.18165,9,9,FALSE,2,0,0,0,FALSE,0,0
98.3205,10,9,FALSE,2,0,0,0,FALSE,0,0
98.46726,10,9,FALSE,2,0,0,0,FALSE,0,0
98.59833,10,9,FALSE,2,0,0,0,FALSE,0,0
98.73674,10,9,FALSE,2,0,0,0,FALSE,0,0
98.88265,10,9,FALSE,2,0,0,0,FALSE,0,0
99.02874,10,9,FALSE,2,0,0,0,FALSE,0,0
99.16993,10,9,FALSE,2,0,0,0,FALSE,0,0
99.30285,10,9,FALSE,2,0,0,0,FALSE,0,0
99.44335,10,9,FALSE,2,0,0,0,FALSE,0,0
99.58448,10,9,FALSE,2,0,0,0,FALSE,0,0
99.71876,10,9,FALSE,2,0,0,0,FALSE,0,0
99.86196,10,9,FALSE,2,0,0,0,FALSE,0,0
100.001038,10,9,FALSE,2,0,0,0,FALSE,0,0
100.133537,10,9,FALSE,2,0,0,0,FALSE,0,0
100.279579,10,9,FALSE,2,0,0,0,FALSE,0,0
100.418457,10,9,FALSE,2,0,0,0,FALSE,0,0
